2006	8	33	3	1733
2013	6	23	2	1557
2007	6	23	2	1829
2012	9	36	1	1326
2013	1	2	4	1503
2010	8	33	7	1195
2014	11	48	1	1355
2006	10	40	4	1599
2014	3	12	7	1149
2010	11	44	3	1558
2012	12	50	2	1501
2014	9	38	7	1291
2010	12	49	5	1353
2010	5	20	3	1503
2008	4	14	4	1522
2006	3	12	5	1507
2014	8	32	2	1476
2011	1	3	1	1110
2009	7	31	3	1507
2008	4	17	1	1403
2012	6	24	4	1496
2014	6	25	5	1513
2011	2	8	3	1318
2007	1	2	6	1390
2015	9	37	7	1191
2012	6	23	7	1272
2008	8	31	7	1392
2008	2	7	1	1199
2014	4	15	1	1166
2010	12	52	4	1123
2008	5	18	5	1526
2013	6	24	1	1219
2012	10	43	3	1463
2006	1	2	1	1550
2008	2	6	6	1387
2013	11	46	2	1296
2015	4	18	3	1419
2006	4	15	7	1116
2006	3	9	4	1333
2009	3	12	4	1488
2008	12	50	4	1362
2010	10	40	4	1601
2012	7	28	5	1536
2006	10	43	1	1601
2011	12	50	1	1338
2008	6	23	3	1631
2010	3	12	3	1555
2009	10	43	2	1484
2010	2	5	3	1423
2006	3	10	1	1535
2012	3	11	2	1552
2011	4	16	3	1478
2006	11	46	7	1216
2010	2	8	2	1256
2007	10	42	3	1688
2014	6	25	1	1462
2014	2	7	5	1057
2009	4	15	4	1482
2010	3	11	2	1523
2014	5	20	3	1534
2010	3	11	6	1395
2008	4	15	5	1601
2010	7	30	3	1517
2014	8	33	5	1441
2011	1	4	4	864
2013	5	19	1	1325
2014	6	26	6	1339
2009	12	52	3	1249
2010	6	24	2	1516
2015	2	8	3	1232
2010	8	31	3	1455
2007	9	37	3	1760
2007	12	49	6	1383
2015	4	14	7	892
2013	10	43	4	1402
2012	7	30	1	1406
2015	5	18	6	1181
2015	10	41	4	1429
2008	9	36	5	1622
2013	7	27	1	1346
2009	1	1	7	1101
2006	8	31	5	1567
2014	12	51	5	1267
2010	9	38	3	1517
2009	3	13	7	1156
2008	7	27	4	1490
2010	10	41	7	1307
2007	2	5	6	1226
2009	10	42	5	1388
2010	7	27	2	1501
2012	12	49	7	1203
2012	9	38	7	1305
2009	6	24	1	1513
2006	3	13	2	1563
2007	5	22	2	1903
2006	10	42	2	1439
2011	2	5	6	1264
2008	4	16	6	1310
2013	5	21	7	1132
2014	6	24	2	1451
2011	5	19	7	1138
2012	1	4	5	1493
2008	2	9	3	1520
2007	1	1	1	1377
2006	6	22	6	1289
2014	7	27	6	1449
2006	12	51	7	981
2008	12	1	3	1038
2010	3	10	5	1345
2011	12	49	6	1340
2012	4	13	7	1093
2012	5	20	3	1612
2012	2	5	7	1034
2010	6	25	1	1508
2013	11	45	7	1242
2011	10	41	6	1147
2009	8	35	4	1674
2012	3	13	6	1225
2006	5	18	3	1607
2015	8	31	6	1341
2012	1	1	2	1318
2013	6	26	7	1311
2011	12	51	2	1476
2010	1	2	5	1661
2006	2	8	6	1230
2007	2	7	4	1188
2013	6	23	6	1197
2008	5	20	7	1313
2006	3	11	2	1601
2014	7	28	3	1560
2009	4	17	4	1508
2012	3	10	5	1475
2012	1	2	3	1468
2015	2	7	6	1109
2011	7	29	3	1562
2014	3	12	3	1362
2012	8	32	4	1608
2015	8	36	1	1378
2008	9	37	2	1464
2010	11	44	7	1181
2010	1	4	1	1241
2012	3	12	5	1532
2006	2	6	4	1495
2012	7	26	7	1283
2011	1	2	2	1376
2011	6	26	3	1526
2006	9	36	7	1299
2006	11	48	3	1520
2014	2	6	2	1300
2009	9	40	2	1463
2011	10	43	4	1303
2008	1	3	6	1401
2010	9	35	6	1444
2009	3	9	7	1143
2014	4	15	5	1469
2011	6	23	2	1623
2014	4	16	6	1267
2008	8	33	1	1501
2011	10	40	1	1292
2009	8	34	5	1467
2012	3	12	1	1421
2015	8	34	7	1307
2008	8	33	5	1559
2015	7	31	5	1418
2011	5	19	3	1602
2008	1	4	5	1458
2014	12	50	2	1069
2012	7	28	1	1479
2007	2	6	5	1406
2007	5	18	4	1618
2015	12	52	1	1370
2008	11	46	5	1533
2008	9	38	3	1651
2014	9	38	3	1565
2006	3	10	5	1587
2013	7	29	7	1352
2009	8	32	5	1590
2006	10	41	7	1284
2012	9	39	4	1469
2013	12	49	6	1316
2010	2	8	6	1178
2014	12	49	5	1194
2009	8	32	1	1478
2010	1	3	2	1568
2008	1	1	4	1336
2011	4	15	6	1133
2015	3	11	3	1329
2013	3	13	7	964
2013	5	19	5	1530
2006	8	32	4	1679
2012	6	25	3	1500
2011	10	42	5	1541
2011	3	9	7	1005
2007	11	44	4	1700
2008	1	2	1	1564
2007	1	3	1	1372
2014	12	52	2	1140
2006	7	30	1	1642
2010	7	27	6	1403
2011	3	9	3	1517
2009	11	47	5	1637
2009	11	45	3	1497
2008	5	19	2	1676
2006	1	1	4	1666
2008	2	7	5	1593
2010	3	12	7	1140
2009	3	10	2	1203
2012	8	33	7	1286
2007	12	50	3	1590
2009	4	16	7	1128
2014	12	51	1	1234
2008	8	34	4	1592
2013	12	51	4	1394
2010	9	38	7	1344
2010	7	28	5	1546
2008	12	51	7	1062
2013	5	21	3	1587
2010	3	9	6	1398
2007	11	45	7	1305
2013	10	44	1	1363
2009	5	22	4	1447
2014	6	24	6	1393
2008	3	9	6	1263
2007	11	45	3	1581
2015	7	27	3	1464
2015	6	24	3	1499
2006	7	28	5	1585
2011	4	14	1	1349
2010	3	10	1	1390
2015	9	36	4	1444
2011	2	6	1	1347
2010	4	13	7	1050
2010	6	25	5	1562
2014	4	14	6	1342
2011	1	1	7	1048
2014	6	27	1	1393
2014	10	43	7	1340
2007	4	17	4	1662
2014	9	37	5	1470
2009	1	2	3	1400
2013	9	37	4	1473
2009	1	5	6	1243
2008	6	26	5	1556
2013	4	15	7	1176
2011	12	51	7	675
2008	12	50	1	1322
2015	6	26	4	1534
2014	11	45	3	1489
2011	7	30	5	1415
2007	9	39	4	1764
2014	7	29	1	1397
2014	4	14	7	1131
2010	10	39	6	1508
2010	4	14	1	1343
2008	8	31	6	1445
2014	7	30	4	1526
2013	2	7	5	1475
2014	10	40	7	1272
2008	7	31	3	1699
2013	5	21	2	1555
2008	8	32	3	1581
2011	9	38	5	1364
2009	6	26	4	1559
2015	5	20	1	1448
2011	12	50	4	1573
2010	4	15	4	1486
2009	5	20	7	1151
2007	2	8	2	1572
2007	8	33	3	1717
2014	6	23	4	1410
2007	10	43	1	1637
2011	9	39	4	1385
2007	4	17	5	1479
2006	6	23	4	1516
2011	9	38	3	1574
2012	8	34	7	1323
2010	5	19	5	1593
2006	8	33	6	1401
2014	12	50	3	1251
2015	11	44	7	1375
2010	9	36	4	1612
2010	9	39	1	1438
2006	5	21	5	1538
2009	7	28	1	1425
2012	6	26	5	1505
2007	8	33	5	1494
2010	8	34	7	1344
2013	8	32	2	1457
2009	1	2	5	1494
2008	10	41	4	1579
2009	9	37	6	1358
2010	7	27	3	1518
2007	8	35	1	1672
2008	10	41	2	1567
2013	5	19	4	1417
2010	4	15	2	1522
2013	9	36	5	1389
2008	10	43	2	1615
2013	5	20	1	1377
2009	1	3	6	1248
2015	12	51	7	1090
2007	6	24	6	1320
2010	9	37	7	1329
2008	3	11	5	1526
2008	2	8	1	1193
2009	1	1	6	1281
2007	7	29	4	1520
2014	9	39	1	1465
2008	2	6	3	1642
2006	7	29	5	1469
2014	7	31	1	1418
2008	5	18	4	1538
2006	12	52	7	951
2010	10	42	7	1278
2014	4	17	4	1415
2011	11	45	6	1305
2009	2	7	3	1595
2011	5	18	1	1362
2008	11	48	6	1274
2011	5	20	5	1559
2007	6	26	6	1382
2011	7	27	6	1320
2013	9	38	1	1393
2012	7	27	7	1245
2007	11	47	6	1256
2014	9	37	3	1510
2009	8	33	3	1616
2014	1	1	5	836
2011	4	16	6	1246
2007	2	9	1	1347
2013	8	34	4	1417
2014	11	47	1	1151
2013	4	16	2	1422
2011	7	26	5	1458
2010	8	34	1	1253
2010	11	48	2	1435
2007	10	41	3	1750
2014	1	2	6	1251
2011	4	15	3	1433
2007	1	5	2	1412
2010	8	32	7	1302
2010	9	36	2	1529
2007	3	13	4	1532
2012	7	27	1	1437
2015	5	22	3	1498
2006	11	45	7	1251
2013	3	10	7	1091
2008	4	17	4	1498
2014	1	3	3	1490
2013	6	23	7	1305
2015	1	2	7	1007
2010	4	16	3	1659
2006	2	6	1	1528
2011	8	32	4	1621
2011	11	47	6	1277
2010	8	33	2	1524
2014	4	15	4	1383
2007	10	42	6	1521
2007	4	14	6	1280
2014	3	12	6	1423
2015	3	13	4	1286
2007	3	12	3	1522
2007	11	45	6	1304
2011	7	28	1	1422
2012	3	13	3	1529
2010	3	11	7	1232
2009	9	36	3	1535
2006	2	7	6	1235
2006	2	8	3	1500
2015	12	51	1	1320
2014	5	19	5	1478
2009	9	39	6	1373
2011	3	12	3	1311
2014	10	41	4	1498
2014	3	11	5	1378
2011	7	29	6	1340
2013	5	18	7	1191
2010	6	22	5	1624
2006	3	9	5	1427
2014	1	5	5	1367
2007	4	15	5	1500
2011	11	46	5	1455
2013	4	17	1	1344
2010	6	24	3	1568
2013	12	49	3	1431
2011	4	17	1	1281
2007	12	52	2	817
2010	11	45	7	1170
2015	3	12	5	1154
2010	11	45	1	1314
2008	10	42	1	1320
2006	3	11	3	1660
2010	3	12	2	1454
2010	12	52	5	1017
2006	8	34	3	1617
2007	8	34	2	1377
2008	1	3	3	1593
2009	2	6	6	1279
2012	4	17	6	1309
2007	6	25	5	1476
2014	9	36	6	1406
2008	12	51	6	1166
2010	2	8	7	972
2011	3	10	5	1366
2010	11	46	4	1643
2012	4	16	5	1565
2013	9	36	3	1467
2009	7	30	7	1224
2011	9	35	4	1493
2008	5	21	1	1463
2013	9	39	2	1519
2011	5	19	6	1308
2015	10	43	7	1178
2008	10	40	5	1615
2013	10	41	7	1252
2014	10	41	2	1510
2012	2	8	5	1261
2014	7	28	2	1479
2006	4	16	5	1488
2008	5	19	7	1140
2010	8	32	1	1462
2012	6	26	3	1680
2010	4	14	7	1256
2012	10	44	3	1027
2010	8	35	2	1486
2011	7	30	3	1611
2014	11	45	5	1409
2014	1	4	6	1205
2010	4	17	4	1550
2007	11	48	1	1451
2008	7	28	6	1337
2007	3	9	4	1549
2014	6	25	4	1581
2013	4	16	4	1457
2007	2	7	5	1327
2010	3	13	1	1194
2009	7	29	2	1566
2008	6	24	3	1682
2015	5	21	2	1426
2014	2	8	5	1366
2009	7	29	4	1514
2011	6	25	5	1456
2008	1	1	5	1467
2007	12	1	1	1200
2008	5	22	2	1778
2012	2	6	3	1471
2009	10	43	3	1711
2008	8	34	5	1622
2015	3	12	3	1460
2013	8	34	2	1469
2012	6	25	6	1352
2013	8	33	1	1416
2013	7	30	7	1280
2015	11	48	3	1258
2011	6	24	6	1356
2007	4	15	3	1568
2014	6	24	7	1229
2010	6	22	3	1648
2011	4	13	5	1308
2007	10	40	6	1464
2014	7	30	2	1517
2007	3	13	2	1596
2011	5	21	6	1342
2010	3	10	4	1515
2006	5	18	6	1380
2008	6	25	6	1463
2011	3	11	6	1332
2015	3	14	1	1270
2015	4	16	4	1454
2013	5	22	1	1189
2009	10	41	5	1506
2015	7	30	3	1574
2012	5	19	5	1510
2015	5	19	4	1426
2007	1	4	7	1290
2012	6	24	1	1466
2010	6	23	2	1611
2010	4	17	2	1584
2011	10	41	3	1443
2008	5	20	2	1606
2013	4	17	7	1187
2007	8	32	4	1674
2008	5	22	4	1560
2012	7	28	4	1615
2015	12	50	2	1345
2008	12	52	5	1295
2007	1	4	1	1428
2010	2	7	4	1384
2007	1	1	4	1712
2013	2	6	6	879
2006	5	20	6	1342
2011	11	44	3	1470
2011	8	31	5	1474
2015	3	13	2	1285
2014	10	43	2	1498
2015	8	33	7	1341
2015	5	22	5	1401
2010	9	38	2	1511
2010	9	37	1	1332
2012	2	6	5	1528
2012	5	21	1	1307
2013	1	4	7	1068
2009	12	51	3	1478
2014	7	29	7	1340
2014	7	27	7	1311
2010	11	44	2	1261
2009	1	4	3	1451
2009	4	15	5	1405
2007	12	52	4	1392
2008	4	14	5	1495
2010	11	46	2	1444
2014	10	42	1	1242
2012	7	29	7	1345
2006	2	5	6	1335
2013	12	51	5	1428
2008	4	16	7	1160
2009	8	35	5	1412
2008	5	21	7	1195
2015	7	28	5	1331
2012	5	20	6	1342
2015	12	49	7	1148
2009	9	38	5	1588
2009	7	28	7	1145
2007	11	46	5	1511
2015	2	6	4	1232
2010	4	16	5	1585
2009	12	50	2	1493
2011	12	52	2	1294
2014	10	42	7	1275
2014	3	10	6	1414
2007	10	41	5	1604
2014	9	38	6	1509
2007	7	27	2	1565
2011	9	39	2	1548
2006	8	32	1	1632
2011	2	5	7	978
2010	6	23	4	1578
2013	5	20	7	1096
2009	12	50	4	1485
2012	2	7	6	1338
2007	8	32	2	1695
2006	5	19	1	1587
2011	10	43	5	1352
2009	7	30	1	1552
2014	11	46	2	1369
2010	11	47	1	1397
2011	3	10	3	1483
2014	5	19	3	1538
2008	7	29	5	1587
2008	7	30	6	1439
2008	12	49	6	1295
2012	5	18	6	1345
2012	10	41	4	1490
2013	9	37	2	1403
2007	3	12	5	1591
2012	4	14	7	1003
2013	4	18	2	1458
2011	6	25	3	1553
2009	2	7	5	1493
2011	9	36	1	1220
2012	2	5	6	1388
2008	10	40	3	1582
2007	8	31	5	1633
2010	11	47	7	1215
2014	3	13	1	1290
2013	8	35	5	1481
2009	7	31	2	1641
2015	12	50	4	1383
2007	5	18	5	1565
2011	3	9	6	1369
2006	8	34	5	1507
2011	9	37	2	1426
2006	11	48	2	1632
2014	5	22	4	1650
2014	5	18	4	1419
2009	12	51	5	1356
2013	8	35	3	1465
2011	8	31	3	1470
2012	11	46	4	1389
2014	1	5	3	1279
2007	11	46	3	1588
2014	10	43	1	1457
2007	4	17	6	1395
2011	8	32	7	950
2010	9	36	7	1216
2006	4	16	6	1157
2011	3	12	4	1479
2014	3	11	6	1505
2012	10	41	3	1511
2010	4	16	6	1389
2013	2	7	6	1307
2007	2	7	6	1163
2012	8	34	4	1584
2011	7	27	1	1145
2008	10	43	5	1609
2013	6	23	4	1390
2006	9	39	4	1734
2008	5	20	1	1388
2010	8	33	1	1421
2006	5	18	5	1639
2011	4	17	2	1478
2012	4	17	5	1546
2007	10	43	2	1854
2014	3	12	5	1440
2011	11	47	5	1420
2010	11	44	1	1415
2013	8	34	1	1429
2006	2	6	2	1582
2013	4	15	4	1479
2011	8	32	3	1553
2008	4	14	6	1343
2011	11	47	1	1446
2015	6	26	3	1437
2007	10	40	3	1700
2015	8	33	4	1563
2011	9	36	6	1301
2006	5	20	1	1524
2013	4	17	4	1488
2015	3	9	7	914
2011	2	5	4	1358
2008	5	18	7	1186
2013	9	38	2	1459
2014	2	9	5	1276
2014	11	46	5	1284
2009	12	50	1	1407
2011	6	24	3	1650
2014	10	44	4	1414
2011	9	39	1	1559
2007	9	39	3	1653
2013	8	33	2	1490
2015	5	20	6	1268
2014	3	10	1	1188
2012	7	28	7	1323
2010	9	39	2	1597
2010	4	17	1	1234
2013	2	6	1	1193
2007	6	25	6	1504
2006	3	10	3	1583
2006	9	38	7	1431
2009	7	29	7	1356
2008	11	48	5	1368
2010	10	43	7	1195
2012	4	15	3	1380
2007	8	33	6	1381
2008	2	8	2	1478
2006	7	29	6	1371
2008	1	1	6	1439
2014	6	23	3	1530
2013	4	14	7	1103
2013	5	19	7	1181
2011	11	44	4	1509
2012	5	21	2	1611
2015	12	49	2	1281
2009	5	20	4	1464
2015	4	16	7	1216
2013	3	11	3	1506
2006	5	19	2	1624
2014	10	41	7	1262
2007	8	34	1	1515
2006	4	13	7	1232
2012	5	22	3	1616
2013	9	39	1	1431
2007	2	8	1	1137
2015	1	3	3	1305
2012	11	46	7	1142
2007	4	14	3	1303
2010	3	12	1	1217
2015	11	45	7	1136
2014	7	29	2	1333
2008	10	42	6	1384
2010	8	32	2	1553
2014	1	1	6	1021
2006	11	44	3	1889
2011	7	28	2	1636
2013	12	51	6	1376
2010	9	38	1	1433
2006	12	52	4	1446
2007	6	24	1	1637
2013	5	21	1	1385
2012	4	16	6	1401
2014	10	42	2	1585
2014	9	39	2	1492
2010	4	14	4	1588
2011	4	13	6	1395
2012	5	19	2	1628
2011	11	46	6	1368
2008	4	16	4	1519
2010	11	46	7	1177
2015	8	32	7	1280
2008	2	9	5	1378
2014	5	19	6	1375
2014	9	36	3	1612
2007	7	29	3	1447
2010	3	10	7	996
2009	9	36	4	1511
2015	10	43	4	1411
2009	12	51	6	1079
2014	2	8	6	1423
2007	11	48	2	1653
2015	5	19	3	1462
2014	3	11	2	1400
2011	12	51	4	1487
2007	6	26	5	1503
2013	2	7	2	1493
2013	9	36	6	1426
2008	7	29	6	1387
2007	1	4	4	1489
2014	7	28	1	1426
2011	7	29	5	1404
2015	12	51	4	1243
2015	12	50	7	1261
2008	3	11	6	1373
2012	4	14	4	1441
2010	1	4	3	1501
2010	2	7	7	1179
2014	4	17	3	1525
2012	5	18	5	1536
2015	6	26	7	1089
2008	12	52	6	1275
2006	11	48	1	1590
2010	6	23	1	1469
2012	6	24	2	1466
2013	2	8	7	1181
2014	9	38	5	1531
2009	4	15	6	1206
2006	5	20	5	1440
2008	4	17	7	1188
2006	6	23	3	1425
2009	9	38	2	1515
2011	9	37	5	1415
2009	9	39	5	1565
2006	11	44	7	1200
2013	10	40	7	1335
2011	3	11	3	1437
2014	11	46	1	1439
2011	10	40	3	1511
2015	10	42	7	1098
2012	3	12	3	1586
2007	9	39	7	1314
2007	3	9	7	1250
2015	7	31	3	1578
2013	8	33	6	1329
2014	11	45	6	1326
2014	3	10	5	1390
2013	1	4	4	1207
2007	8	31	6	1367
2010	4	15	7	1156
2013	2	6	5	1041
2007	6	25	2	1749
2013	9	37	1	1355
2013	5	20	2	1422
2010	2	7	3	1279
2008	7	28	1	1402
2009	1	5	5	1431
2010	11	48	1	1402
2013	10	41	4	1496
2013	6	22	7	1230
2006	9	38	3	1735
2007	12	52	1	1164
2008	6	26	2	1737
2010	2	8	4	1109
2006	8	31	3	1545
2011	7	26	6	1237
2010	10	43	3	1579
2011	5	18	2	1511
2007	3	12	6	1299
2014	6	23	7	1200
2010	11	47	4	796
2006	2	7	5	1609
2013	4	14	3	1382
2014	1	4	3	1066
2008	6	25	5	1619
2013	3	10	4	1236
2012	6	25	5	1441
2012	2	7	3	1495
2015	8	32	3	1617
2008	1	2	3	1607
2011	10	43	6	1110
2010	5	19	6	1341
2006	7	30	3	1735
2013	9	39	5	1519
2011	5	21	1	1476
2008	7	30	5	1590
2014	4	17	7	1252
2014	12	51	3	1377
2009	12	49	2	1480
2008	2	7	3	1266
2007	8	35	2	1625
2009	10	41	6	1390
2008	10	42	2	1657
2014	3	13	2	1358
2008	8	34	6	1343
2013	8	32	5	1484
2015	5	21	5	1415
2007	6	24	5	1582
2012	4	16	2	1592
2008	6	26	6	1370
2008	7	27	2	1609
2008	12	51	5	1118
2014	7	30	7	1427
2008	6	27	1	1485
2013	7	30	4	1615
2014	6	24	4	1602
2011	9	35	7	1234
2009	2	6	3	1370
2007	3	13	1	1539
2014	4	15	7	1230
2015	11	48	4	800
2011	4	14	3	1496
2007	1	1	7	1252
2014	1	3	4	1491
2008	5	19	4	1624
2009	5	21	3	1629
2014	4	14	4	1408
2010	10	39	5	1408
2011	9	38	6	1308
2007	2	9	2	1508
2007	12	48	7	1080
2015	3	12	6	1185
2010	8	34	4	1484
2011	5	20	2	1372
2009	4	18	3	1650
2015	5	19	7	1143
2009	1	3	3	1475
2008	5	21	2	1437
2015	3	13	1	1152
2012	7	29	4	1558
2009	9	37	5	1242
2012	2	8	6	1253
2009	6	26	7	1281
2008	12	49	3	1525
2012	10	41	7	1214
2008	7	29	2	1582
2011	5	20	6	1366
2008	10	43	1	1513
2015	5	22	6	1401
2008	7	31	4	1559
2009	7	28	4	1556
2010	10	42	4	1610
2013	2	9	4	1409
2010	9	37	4	1426
2012	4	17	1	1404
2012	11	48	3	1439
2012	2	5	5	1423
2013	7	31	3	1555
2008	6	24	4	1624
2006	8	35	3	1547
2011	12	52	1	1019
2008	12	52	2	1335
2013	2	8	3	1340
2009	7	31	1	1463
2013	5	18	4	1458
2007	11	47	3	1480
2010	3	13	2	1128
2014	6	25	7	1261
2006	6	23	7	1257
2011	9	36	2	1252
2009	9	39	1	1502
2008	8	31	5	1590
2013	10	40	3	1598
2014	1	2	5	1378
2009	8	35	6	1311
2013	9	38	6	1416
2014	2	9	1	1252
2015	10	42	3	1489
2008	8	33	3	1621
2006	11	45	4	1688
2006	3	9	6	1263
2007	5	18	6	1369
2015	5	20	2	1464
2008	12	50	2	1536
2011	12	50	7	1014
2008	7	28	5	1620
2006	5	21	2	1739
2012	8	35	3	1544
2008	10	40	6	1340
2015	2	6	7	1053
2014	7	31	4	1532
2014	10	40	4	1516
2011	4	16	5	1339
2009	8	32	3	1655
2008	11	48	1	1408
2007	10	42	5	1608
2012	4	15	7	1256
2010	3	11	4	1612
2006	8	32	2	1762
2013	4	18	1	1339
2011	9	37	1	1343
2015	4	16	3	1582
2013	3	11	7	1175
2013	4	16	7	1196
2014	7	27	4	1484
2013	8	35	6	1387
2007	8	34	5	1560
2015	1	2	4	1035
2011	5	21	5	1523
2013	5	22	4	1415
2009	12	49	6	1237
2007	2	8	5	1329
2015	1	3	7	995
2012	11	46	3	1394
2015	7	28	6	1283
2007	7	27	1	1554
2015	3	14	2	1257
2015	11	45	3	1565
2009	1	1	5	1370
2013	1	5	3	1394
2013	8	32	1	1360
2015	5	21	1	1493
2007	10	44	1	1442
2014	11	47	2	1254
2009	10	42	3	1616
2010	11	45	2	1463
2014	5	22	3	1549
2006	2	5	3	1562
2008	10	41	1	1421
2012	7	27	2	1547
2012	5	20	5	1584
2009	1	4	4	1485
2010	6	22	6	1418
2012	5	19	6	1395
2009	7	30	2	1518
2011	11	46	2	1474
2011	7	27	5	1475
2011	11	45	5	1344
2011	5	19	5	1591
2006	5	21	6	1336
2007	8	32	1	1578
2007	7	27	5	1518
2009	9	38	6	1392
2006	8	33	5	1545
2009	5	21	7	1165
2007	7	29	7	1423
2014	11	47	6	1286
2014	2	8	2	1271
2009	8	31	6	1367
2015	2	6	3	1270
2007	11	45	5	1535
2011	3	9	5	1442
2010	6	25	3	1574
2006	10	41	6	1304
2011	1	1	6	1081
2012	9	39	5	1470
2010	12	51	2	1356
2014	12	49	4	1202
2015	1	5	6	1062
2010	1	3	5	1606
2012	4	15	6	1203
2010	1	3	3	1621
2008	3	10	4	1568
2009	10	44	2	1456
2015	3	11	2	1397
2014	8	33	2	1517
2015	6	25	7	1210
2011	10	42	4	1563
2006	12	49	6	1272
2009	2	8	6	1318
2015	4	16	2	1387
2013	3	11	6	1248
2009	9	36	5	1503
2014	12	52	3	851
2007	8	34	4	1640
2014	12	52	5	978
2013	10	43	3	1457
2012	10	40	7	1183
2014	4	17	2	1429
2012	10	40	1	1327
2009	11	45	2	1367
2009	12	49	7	1097
2007	2	8	4	1415
2006	4	14	5	1559
2015	1	3	6	1157
2011	8	32	2	1414
2006	1	1	5	1563
2012	3	11	5	1414
2012	8	33	6	1326
2007	12	50	2	1585
2011	8	34	4	1513
2014	1	3	5	1487
2009	4	16	6	1348
2006	11	44	6	1287
2010	7	28	4	1578
2008	11	45	1	1375
2014	5	22	2	1540
2010	2	6	1	1239
2007	7	30	1	1412
2014	5	20	2	1552
2009	1	4	5	1497
2009	5	22	5	1573
2011	11	46	3	1355
2010	9	35	7	1332
2008	11	47	5	1569
2006	7	28	4	1684
2009	5	21	6	1400
2008	10	44	1	1539
2014	6	23	2	1495
2013	10	41	1	1424
2014	11	47	7	1204
2015	10	43	1	1293
2007	9	38	1	1536
2015	9	39	6	1320
2008	1	5	3	1454
2013	11	48	1	1338
2011	3	12	5	1484
2013	10	42	6	1304
2012	11	45	1	1083
2012	10	41	2	1489
2009	11	46	3	1477
2008	11	47	3	1538
2013	3	12	5	1328
2014	8	33	4	1617
2015	10	40	6	1124
2008	10	43	4	1489
2006	4	13	6	1359
2008	8	35	4	1622
2013	12	50	4	1290
2015	7	29	4	1558
2015	10	44	6	1262
2006	11	47	5	1319
2011	1	3	6	1184
2015	1	4	5	1334
2012	4	14	1	1453
2011	5	20	3	1480
2010	2	7	2	1120
2015	3	10	1	1160
2006	3	12	2	1621
2012	9	36	6	1388
2006	9	39	1	1759
2015	6	26	2	1512
2013	1	1	6	1267
2015	2	7	1	1084
2007	3	10	7	1178
2015	4	17	1	1221
2013	3	10	1	1175
2009	2	9	3	1533
2015	4	17	7	1210
2010	12	50	1	1316
2015	4	15	5	1225
2009	5	18	5	1518
2013	6	24	6	1430
2013	12	52	2	1129
2006	1	2	6	1306
2007	4	16	4	1683
2014	11	46	4	1269
2013	2	5	5	1440
2012	11	47	1	1317
2008	3	13	1	1399
2015	4	18	4	1474
2012	11	47	7	997
2007	9	39	2	1753
2015	6	23	5	1448
2007	12	51	7	1230
2011	8	35	1	1328
2010	7	29	5	1463
2015	6	23	3	1439
2015	5	20	7	1213
2010	7	29	3	1545
2011	9	37	4	1382
2006	4	17	4	1588
2006	6	26	5	1395
2015	11	46	3	1390
2006	9	38	6	1428
2011	8	33	1	1453
2006	12	50	5	1550
2010	10	43	6	1253
2014	5	20	4	1483
2012	12	51	6	1185
2007	7	28	7	1271
2009	10	44	4	1473
2011	6	22	6	1435
2007	7	28	1	1505
2015	3	11	4	1403
2011	2	7	7	1049
2011	8	33	7	1289
2013	4	14	6	1238
2009	8	34	4	1639
2011	11	44	5	1458
2009	4	14	4	1485
2009	12	52	4	960
2014	2	7	2	1263
2014	2	7	4	898
2013	11	44	5	1581
2007	3	11	2	1605
2015	8	32	6	1408
2009	11	48	1	1426
2015	11	46	5	1353
2015	9	38	3	1448
2013	11	47	6	1415
2009	5	19	6	1436
2008	3	12	2	1532
2008	9	36	2	1583
2007	7	27	4	1702
2015	11	45	6	1314
2007	5	19	4	1635
2008	10	42	7	1218
2011	8	34	2	1597
2012	9	37	3	1571
2008	6	24	5	1659
2015	10	41	3	1505
2010	2	6	7	941
2006	9	37	5	1437
2006	10	43	6	1288
2012	5	19	3	1568
2010	5	21	1	1510
2010	12	49	2	1390
2015	2	5	7	991
2012	11	46	2	1273
2015	6	27	1	1383
2014	8	35	2	1480
2006	12	51	6	1286
2006	5	21	3	1615
2011	2	9	1	1279
2012	6	22	5	1535
2013	3	9	6	1254
2010	1	2	2	1447
2012	12	52	5	1314
2009	6	25	7	1124
2007	7	29	2	1706
2012	12	52	3	1060
2012	10	42	7	1209
2013	6	25	3	1473
2012	3	11	3	1562
2006	1	3	3	1522
2015	1	1	6	931
2015	8	35	5	1522
2013	2	8	6	1250
2010	5	18	4	1639
2007	9	38	7	1485
2009	3	11	6	1359
2015	5	19	2	1411
2014	3	11	3	1399
2013	2	7	3	1432
2011	11	48	1	1446
2009	10	40	4	1486
2006	6	25	2	1820
2007	6	23	5	1542
2012	3	10	2	1487
2007	6	23	3	1737
2013	1	2	5	1384
2006	11	47	3	1416
2011	9	36	7	1142
2015	8	33	1	1447
2006	10	40	5	1543
2009	3	14	1	1444
2010	10	42	1	1424
2011	2	8	2	1335
2014	11	48	6	1145
2014	5	21	1	1395
2012	12	50	3	1411
2006	12	52	1	706
2014	6	22	7	1212
2010	12	49	4	1295
2006	7	27	1	1430
2010	5	20	2	1367
2006	3	12	4	1631
2014	8	32	3	1505
2014	2	6	5	1389
2014	8	32	5	1518
2009	12	53	1	1332
2010	7	30	2	1526
2009	6	23	1	1446
2015	2	9	1	1155
2007	3	10	1	1394
2007	1	2	7	1243
2006	6	23	2	1599
2015	4	15	3	1378
2015	9	37	6	1364
2012	6	23	6	1370
