lat,long,zipcode,Lat_Lon
-73.71513284,40.7598734,11362,"(-73.7151328423685, 40.7598734030225)"
-73.7167552,40.75964243,11362,"(-73.7167552017668, 40.7596424316128)"
-73.71835413,40.75917049,11362,"(-73.718354132341, 40.7591704911298)"
-73.71951588,40.7585901,11362,"(-73.7195158751952, 40.7585900989121)"
-73.72042608,40.75795121,11362,"(-73.7204260805176, 40.7579512072501)"
-73.72137285,40.75699193,11362,"(-73.721372853875, 40.756991934285)"
-73.72241713,40.7551038,11362,"(-73.7224171269723, 40.7551037965106)"
-73.72304547,40.75429984,11362,"(-73.7230454722311, 40.7542998388858)"
-73.72448557,40.75316272,11362,"(-73.7244855725473, 40.7531627163281)"
-73.72659781,40.75194026,11362,"(-73.7265978113137, 40.7519402557696)"
-73.72786453,40.75060645,11362,"(-73.7278645310041, 40.7506064490009)"
-73.7286064,40.74897408,11362,"(-73.7286063986278, 40.7489740783909)"
-73.72948122,40.74705875,11362,"(-73.7294812243112, 40.7470587495366)"
-73.7312454,40.74488163,11362,"(-73.7312454030116, 40.7448816264246)"
-73.73295905,40.74345056,11362,"(-73.7329590469093, 40.7434505599945)"
-73.73453712,40.74240322,11362,"(-73.7345371185745, 40.7424032199215)"
-73.73493522,40.74286526,11362,"(-73.7349352212832, 40.7428652615249)"
-73.73502953,40.74441572,11362,"(-73.7350295254459, 40.7444157197516)"
-73.73550538,40.74554612,11362,"(-73.7355053779735, 40.7455461169914)"
-73.73605899,40.7463661,11362,"(-73.7360589898297, 40.7463661041925)"
-73.73805752,40.74814453,11362,"(-73.7380575243075, 40.748144532492)"
-73.74161405,40.75046875,11362,"(-73.7416140476723, 40.750468746761)"
-73.74302115,40.75188446,11362,"(-73.7430211484274, 40.751884459326)"
-73.74655779,40.75610565,11362,"(-73.746557792305, 40.7561056490071)"
-73.74843168,40.75801743,11362,"(-73.7484316792355, 40.7580174294182)"
-73.75057805,40.75936361,11362,"(-73.7505780504548, 40.7593636093449)"
-73.75528718,40.76102709,11362,"(-73.7552871765783, 40.7610270922676)"
-73.75706954,40.76224497,11362,"(-73.757069537773, 40.7622449725217)"
-73.96025188,40.75160174,10044,"(-73.9602518811633, 40.7516017391633)"
-73.95930178,40.75327932,10044,"(-73.9593017768427, 40.7532793206503)"
-73.9584414,40.75392661,10044,"(-73.958441404031, 40.7539266129598)"
-73.95409612,40.75900914,10044,"(-73.9540961175581, 40.7590091376092)"
-73.95211798,40.76084865,10044,"(-73.9521179759277, 40.7608486490402)"
-73.95162806,40.76169026,10044,"(-73.951628059008, 40.7616902640191)"
-73.95015562,40.76347088,10044,"(-73.9501556227599, 40.7634708810266)"
-73.94905151,40.76427297,10044,"(-73.9490515068226, 40.7642729725018)"
-73.94591187,40.76821213,10044,"(-73.9459118745636, 40.7682121306107)"
-73.94519045,40.76876108,10044,"(-73.9451904455198, 40.7687610807312)"
-73.94514865,40.76911288,10044,"(-73.9451486494912, 40.7691128768102)"
-73.94468444,40.76981742,10044,"(-73.9446844417642, 40.7698174223017)"
-73.94214109,40.77202521,10044,"(-73.9421410936841, 40.772025207992)"
-73.94080671,40.77241496,10044,"(-73.9408067054173, 40.7724149568903)"
-73.94028696,40.7729311,10044,"(-73.9402869561914, 40.772931099366)"
-73.94007513,40.77291651,10044,"(-73.9400751345892, 40.772916511109)"
-73.94028188,40.7722991,10044,"(-73.9402818834662, 40.772299103791)"
-73.94022601,40.77083039,10044,"(-73.940226014011, 40.7708303917161)"
-73.94114057,40.76939892,10044,"(-73.9411405666542, 40.7693989196654)"
-73.94282981,40.76832154,10044,"(-73.9428298125271, 40.768321539555)"
-73.94943175,40.76054863,10044,"(-73.9494317529681, 40.7605486336361)"
-73.95177822,40.75840256,10044,"(-73.9517782249407, 40.758402563266)"
-73.95288367,40.75671503,10044,"(-73.9528836683681, 40.7567150337661)"
-73.95519503,40.75477454,10044,"(-73.9551950342392, 40.7547745384794)"
-73.95794361,40.75208174,10044,"(-73.9579436096348, 40.7520817436999)"
-73.95902169,40.75139032,10044,"(-73.9590216918139, 40.751390317761)"
-73.96121825,40.74948698,10044,"(-73.9612182521303, 40.7494869808327)"
-73.96157158,40.74940691,10044,"(-73.9615715827938, 40.749406907384)"
-73.9615424,40.74984935,10044,"(-73.9615424046855, 40.7498493523139)"
-73.96120355,40.75020774,10044,"(-73.9612035498173, 40.7502077355413)"
-73.96101164,40.75078461,10044,"(-73.96101163762, 40.7507846114234)"
-73.88781936,40.76721021,11369,"(-73.8878193601213, 40.7672102149906)"
-73.88589088,40.76761725,11369,"(-73.8858908796651, 40.7676172510235)"
-73.88538813,40.76763336,11369,"(-73.8853881252511, 40.7676333627031)"
-73.88522838,40.76741591,11369,"(-73.8852283842588, 40.7674159074654)"
-73.88435084,40.76773501,11369,"(-73.8843508355792, 40.7677350115958)"
-73.88226144,40.76863445,11369,"(-73.8822614424943, 40.7686344488646)"
-73.87826967,40.77076783,11369,"(-73.878269671798, 40.7707678301944)"
-73.87718571,40.77116332,11369,"(-73.8771857066443, 40.7711633195199)"
-73.87551232,40.77151604,11369,"(-73.8755123213527, 40.7715160359475)"
-73.87294274,40.77165068,11369,"(-73.8729427380124, 40.7716506795134)"
-73.87046131,40.77119045,11369,"(-73.8704613082688, 40.7711904504839)"
-73.86817471,40.77010491,11369,"(-73.8681747078939, 40.7701049124404)"
-73.86631088,40.76884256,11369,"(-73.8663108849178, 40.7688425575745)"
-73.86364687,40.76652,11369,"(-73.8636468735928, 40.7665199984261)"
-73.859452,40.76154637,11369,"(-73.8594520019485, 40.7615463682448)"
-73.85845512,40.76083052,11369,"(-73.8584551188574, 40.7608305244498)"
-73.85525139,40.75914756,11369,"(-73.8552513890713, 40.7591475557961)"
-73.85448825,40.75826856,11369,"(-73.8544882489846, 40.7582685577401)"
-73.85560414,40.7583108,11369,"(-73.8556041374815, 40.758310804309)"
-73.85856139,40.75791245,11369,"(-73.8585613910191, 40.7579124529812)"
-73.86515217,40.75767519,11369,"(-73.8651521739064, 40.7576751937435)"
-73.87221856,40.75694325,11369,"(-73.8722185588248, 40.7569432480675)"
-73.88164812,40.75595162,11369,"(-73.8816481218848, 40.7559516170419)"
-73.88231602,40.75962404,11369,"(-73.8823160150467, 40.7596240442225)"
-73.88324519,40.75952582,11369,"(-73.8832451850406, 40.7595258178983)"
-73.88360707,40.76151103,11369,"(-73.8836070708381, 40.7615110285452)"
-73.88267653,40.76160813,11369,"(-73.882676529112, 40.7616081271566)"
-73.8833438,40.76526537,11369,"(-73.8833438019187, 40.7652653674764)"
-73.88427107,40.76516703,11369,"(-73.8842710713739, 40.7651670282996)"
-73.88460352,40.76699046,11369,"(-73.8846035249877, 40.7669904595183)"
-73.88755217,40.76634984,11369,"(-73.8875521692272, 40.7663498439533)"
-73.91431027,40.77152309,11103,"(-73.9143102654287, 40.7715230937257)"
-73.91167318,40.76964463,11103,"(-73.9116731795285, 40.7696446318411)"
-73.90464129,40.76854227,11103,"(-73.9046412865113, 40.7685422739837)"
-73.90400274,40.76815993,11103,"(-73.9040027388719, 40.7681599344908)"
-73.90162631,40.76774916,11103,"(-73.9016263090246, 40.7677491595976)"
-73.90202517,40.7674168,11103,"(-73.9020251673593, 40.7674168045772)"
-73.90341709,40.76596275,11103,"(-73.9034170878459, 40.7659627486213)"
-73.90980288,40.75802403,11103,"(-73.9098028822872, 40.7580240337878)"
-73.91068363,40.758319,11103,"(-73.9106836325027, 40.758319004278)"
-73.91261087,40.75597097,11103,"(-73.9126108666024, 40.7559709672205)"
-73.91216836,40.75576353,11103,"(-73.9121683551181, 40.7557635287794)"
-73.91190089,40.75533426,11103,"(-73.9119008892479, 40.7553342551811)"
-73.91069115,40.75299693,11103,"(-73.9106911484627, 40.7529969277676)"
-73.91468505,40.75366677,11103,"(-73.9146850512154, 40.753666774343)"
-73.91467026,40.75378922,11103,"(-73.9146702556466, 40.7537892222822)"
-73.92245965,40.75742739,11103,"(-73.9224596523586, 40.7574273884094)"
-73.91868596,40.76207206,11103,"(-73.9186859628096, 40.7620720644997)"
-73.92188015,40.7635744,11103,"(-73.9218801497743, 40.7635744047088)"
-73.91682128,40.76979178,11103,"(-73.9168212814613, 40.7697917821476)"
-73.91811626,40.77002851,11103,"(-73.918116263141, 40.7700285102462)"
-73.91725837,40.77077205,11103,"(-73.9172583696086, 40.770772052894)"
-73.91675581,40.77046812,11103,"(-73.9167558073313, 40.7704681230155)"
-73.91582766,40.77027769,11103,"(-73.9158276621444, 40.7702776882696)"
-73.93446034,40.77118146,11106,"(-73.9344603380558, 40.7711814585788)"
-73.93421221,40.77112939,11106,"(-73.9342122085702, 40.7711293914428)"
-73.93451011,40.77033811,11106,"(-73.9345101137454, 40.7703381050406)"
-73.93522718,40.76952574,11106,"(-73.9352271817337, 40.7695257437644)"
-73.92999066,40.76739092,11106,"(-73.9299906558052, 40.7673909218321)"
-73.92188015,40.7635744,11106,"(-73.9218801497743, 40.7635744047088)"
-73.91868596,40.76207206,11106,"(-73.9186859628096, 40.7620720644997)"
-73.92245965,40.75742739,11106,"(-73.9224596523586, 40.7574273884094)"
-73.92649153,40.75242458,11106,"(-73.9264915269717, 40.7524245783217)"
-73.93771838,40.75862316,11106,"(-73.9377183825716, 40.7586231569088)"
-73.94330354,40.76065796,11106,"(-73.9433035448667, 40.7606579601487)"
-73.9424718,40.76199393,11106,"(-73.9424717990023, 40.7619939300724)"
-73.94459093,40.76281281,11106,"(-73.9445909327227, 40.7628128087884)"
-73.94444683,40.76300074,11106,"(-73.9444468345206, 40.763000742212)"
-73.94454571,40.7631261,11106,"(-73.9445457122301, 40.763126104046)"
-73.94364134,40.76434678,11106,"(-73.9436413358205, 40.7643467769994)"
-73.94130514,40.76692696,11106,"(-73.9413051404819, 40.7669269649641)"
-73.93978864,40.76801301,11106,"(-73.9397886387792, 40.7680130113542)"
-73.93935328,40.76814972,11106,"(-73.939353284139, 40.7681497244314)"
-73.93899173,40.76798672,11106,"(-73.9389917293304, 40.767986720662)"
-73.93825092,40.76867593,11106,"(-73.9382509230281, 40.7686759255026)"
-73.93781584,40.76858349,11106,"(-73.9378158400016, 40.7685834853242)"
-73.93794035,40.76875385,11106,"(-73.9379403490145, 40.7687538494187)"
-73.93772731,40.7688918,11106,"(-73.9377273053417, 40.7688917987986)"
-73.93676209,40.76893489,11106,"(-73.9367620918263, 40.768934893477)"
-73.93668745,40.76924205,11106,"(-73.9366874476695, 40.7692420521125)"
-73.93636502,40.76950214,11106,"(-73.936365023567, 40.7695021380538)"
-73.93571831,40.76946378,11106,"(-73.9357183119368, 40.769463778708)"
-73.93531155,40.76963166,11106,"(-73.9353115539933, 40.7696316624767)"
-73.934801,40.77031546,11106,"(-73.9348009983229, 40.7703154602548)"
-73.9348178,40.77045395,11106,"(-73.9348177994589, 40.7704539509939)"
-73.93514336,40.77055147,11106,"(-73.935143359991, 40.7705514683328)"
-73.93500361,40.7711395,11106,"(-73.9350036096031, 40.7711395047929)"
-73.93446662,40.77106309,11106,"(-73.934466616212, 40.7710630882725)"
-73.93493918,40.77116159,11106,"(-73.9349391806846, 40.7711615901976)"
-73.86263799,40.76688652,11368,"(-73.8626379895192, 40.7668865175748)"
-73.86272021,40.76667066,11368,"(-73.8627202141752, 40.7666706601014)"
-73.86215785,40.76619177,11368,"(-73.8621578548324, 40.7661917719226)"
-73.85975084,40.76287785,11368,"(-73.8597508353558, 40.7628778533909)"
-73.85938813,40.76249661,11368,"(-73.8593881274485, 40.7624966055193)"
-73.85892056,40.76240642,11368,"(-73.8589205560728, 40.7624064173817)"
-73.85898423,40.76217149,11368,"(-73.8589842254616, 40.7621714904056)"
-73.85884372,40.76205878,11368,"(-73.8588437158501, 40.7620587830529)"
-73.85747662,40.76130894,11368,"(-73.857476622162, 40.7613089373092)"
-73.85530266,40.7606496,11368,"(-73.8553026592903, 40.7606496019176)"
-73.85466366,40.76017118,11368,"(-73.8546636600088, 40.7601711836558)"
-73.85359931,40.76021551,11368,"(-73.853599311068, 40.7602155087394)"
-73.85258879,40.75989695,11368,"(-73.8525887879648, 40.759896954771)"
-73.85158553,40.75935544,11368,"(-73.8515855252434, 40.7593554377744)"
-73.85018919,40.75958313,11368,"(-73.8501891876417, 40.7595831315636)"
-73.84917545,40.76030079,11368,"(-73.8491754487013, 40.7603007899113)"
-73.84858835,40.76017958,11368,"(-73.8485883461271, 40.7601795807001)"
-73.84474507,40.76275565,11368,"(-73.8447450683504, 40.7627556537709)"
-73.8430696,40.76359259,11368,"(-73.8430696047116, 40.7635925892598)"
-73.8429848,40.76442361,11368,"(-73.8429847980687, 40.7644236106405)"
-73.84231148,40.76483169,11368,"(-73.8423114783918, 40.764831685321)"
-73.84052635,40.765388,11368,"(-73.8405263540843, 40.7653880044427)"
-73.83992812,40.76535023,11368,"(-73.8399281231245, 40.7653502306905)"
-73.83946759,40.76521861,11368,"(-73.8394675875521, 40.7652186095899)"
-73.83831932,40.76444782,11368,"(-73.8383193168839, 40.7644478163609)"
-73.83732079,40.76287115,11368,"(-73.8373207935333, 40.7628711461656)"
-73.83723726,40.76239792,11368,"(-73.8372372616854, 40.7623979159079)"
-73.83743707,40.76204229,11368,"(-73.8374370682404, 40.7620422865641)"
-73.83708082,40.76118287,11368,"(-73.8370808233079, 40.7611828689913)"
-73.83759062,40.76096514,11368,"(-73.8375906210753, 40.760965135043)"
-73.83746636,40.76086675,11368,"(-73.83746636142, 40.7608667524064)"
-73.8375373,40.76067217,11368,"(-73.8375372983445, 40.7606721675471)"
-73.83796612,40.76010057,11368,"(-73.8379661180961, 40.7601005736659)"
-73.8382967,40.76023199,11368,"(-73.8382967017156, 40.7602319897719)"
-73.83806837,40.75992629,11368,"(-73.838068371496, 40.7599262884908)"
-73.83815263,40.75965512,11368,"(-73.838152631343, 40.7596551158905)"
-73.83836111,40.75956484,11368,"(-73.8383611081551, 40.7595648446799)"
-73.83818844,40.75940769,11368,"(-73.8381884374726, 40.759407689059)"
-73.83918928,40.75725486,11368,"(-73.8391892815334, 40.7572548576715)"
-73.83948811,40.75703218,11368,"(-73.839488110549, 40.7570321811446)"
-73.83919818,40.75694415,11368,"(-73.8391981767898, 40.756944146698)"
-73.83905395,40.75667874,11368,"(-73.839053951174, 40.7566787433888)"
-73.83951049,40.75641603,11368,"(-73.8395104920536, 40.756416028978)"
-73.83974627,40.75592114,11368,"(-73.8397462709061, 40.7559211415877)"
-73.84066269,40.75520883,11368,"(-73.8406626874526, 40.7552088278715)"
-73.84069236,40.75412199,11368,"(-73.8406923646062, 40.754121993169)"
-73.84084941,40.75391598,11368,"(-73.8408494125252, 40.7539159788601)"
-73.84065187,40.75377043,11368,"(-73.8406518717999, 40.753770426076)"
-73.83993448,40.75398048,11368,"(-73.839934475325, 40.753980475153)"
-73.83971469,40.75431876,11368,"(-73.8397146903144, 40.7543187637484)"
-73.83939042,40.75441882,11368,"(-73.8393904220798, 40.7544188239647)"
-73.83865942,40.75584498,11368,"(-73.8386594197133, 40.7558449778766)"
-73.83839908,40.75610764,11368,"(-73.8383990791463, 40.756107638358)"
-73.83820557,40.7553003,11368,"(-73.8382055652219, 40.7553003046493)"
-73.83787312,40.75448002,11368,"(-73.8378731196388, 40.7544800202791)"
-73.83507743,40.75035745,11368,"(-73.8350774319386, 40.7503574483874)"
-73.8347219,40.74957734,11368,"(-73.8347218989969, 40.7495773369588)"
-73.83462506,40.74878466,11368,"(-73.8346250596025, 40.7487846584535)"
-73.83488732,40.7474028,11368,"(-73.8348873220144, 40.7474028047381)"
-73.83716208,40.74452217,11368,"(-73.8371620798622, 40.7445221706851)"
-73.83760759,40.74323798,11368,"(-73.8376075856355, 40.7432379796656)"
-73.83887663,40.74292344,11368,"(-73.8388766305118, 40.7429234377382)"
-73.84122621,40.74193829,11368,"(-73.841226208868, 40.7419382892403)"
-73.84557653,40.73985379,11368,"(-73.8455765284289, 40.739853792742)"
-73.85003821,40.73780619,11368,"(-73.8500382124591, 40.7378061858945)"
-73.85182762,40.73726308,11368,"(-73.8518276243295, 40.7372630801107)"
-73.85204757,40.73768207,11368,"(-73.8520475728521, 40.7376820724951)"
-73.85624746,40.73672279,11368,"(-73.8562474640478, 40.7367227854824)"
-73.85881661,40.73595128,11368,"(-73.8588166143311, 40.7359512839528)"
-73.8587236,40.73579747,11368,"(-73.8587236016422, 40.7357974692175)"
-73.86451199,40.73407165,11368,"(-73.8645119895648, 40.7340716484178)"
-73.86582283,40.73662981,11368,"(-73.8658228294402, 40.7366298090078)"
-73.8649297,40.73689485,11368,"(-73.8649297001767, 40.7368948517565)"
-73.86554851,40.73842576,11368,"(-73.8655485056138, 40.7384257561128)"
-73.8664801,40.73821099,11368,"(-73.8664801045627, 40.7382109889769)"
-73.86756252,40.74094191,11368,"(-73.8675625235372, 40.7409419110108)"
-73.86747114,40.7432135,11368,"(-73.8674711366146, 40.7432134967372)"
-73.86854274,40.74765995,11368,"(-73.8685427429868, 40.7476599453802)"
-73.86942457,40.74915687,11368,"(-73.8694245728418, 40.7491568709679)"
-73.87207047,40.75386201,11368,"(-73.8720704651389, 40.7538620070521)"
-73.87167992,40.75398717,11368,"(-73.8716799235679, 40.753987174396)"
-73.87221856,40.75694325,11368,"(-73.8722185588248, 40.7569432480675)"
-73.86515217,40.75767519,11368,"(-73.8651521739064, 40.7576751937435)"
-73.85856139,40.75791245,11368,"(-73.8585613910191, 40.7579124529812)"
-73.85560414,40.7583108,11368,"(-73.8556041374815, 40.758310804309)"
-73.85448825,40.75826856,11368,"(-73.8544882489846, 40.7582685577401)"
-73.85525139,40.75914756,11368,"(-73.8552513890713, 40.7591475557961)"
-73.85845512,40.76083052,11368,"(-73.8584551188574, 40.7608305244498)"
-73.859452,40.76154637,11368,"(-73.8594520019485, 40.7615463682448)"
-73.86364687,40.76652,11368,"(-73.8636468735928, 40.7665199984261)"
-73.86631088,40.76884256,11368,"(-73.8663108849178, 40.7688425575745)"
-73.86817471,40.77010491,11368,"(-73.8681747078939, 40.7701049124404)"
-73.86785924,40.77036562,11368,"(-73.8678592417041, 40.7703656225877)"
-73.8655602,40.76876065,11368,"(-73.8655602009678, 40.7687606467892)"
-73.86398257,40.76724057,11368,"(-73.8639825663217, 40.76724056586)"
-73.90202517,40.7674168,11377,"(-73.9020251673593, 40.7674168045772)"
-73.89308015,40.76582363,11377,"(-73.8930801470463, 40.7658236288707)"
-73.89360245,40.76574679,11377,"(-73.8936024482934, 40.7657467896719)"
-73.89437393,40.76522455,11377,"(-73.8943739349888, 40.7652245504234)"
-73.89513137,40.76397808,11377,"(-73.8951313686971, 40.7639780793679)"
-73.89628244,40.76306508,11377,"(-73.8962824383685, 40.7630650756593)"
-73.89845326,40.75993096,11377,"(-73.8984532595363, 40.7599309574059)"
-73.897553,40.76004385,11377,"(-73.8975530041836, 40.760043845531)"
-73.89652231,40.7543888,11377,"(-73.8965223066143, 40.754388796109)"
-73.89579869,40.75061972,11377,"(-73.8957986861383, 40.7506197213326)"
-73.89654041,40.750542,11377,"(-73.8965404108556, 40.7505419981436)"
-73.89525243,40.74830661,11377,"(-73.895252427744, 40.7483066094502)"
-73.89583954,40.74854688,11377,"(-73.8958395418514, 40.748546875706)"
-73.89618738,40.74850943,11377,"(-73.8961873786782, 40.7485094251809)"
-73.89507143,40.74646547,11377,"(-73.8950714324086, 40.7464654708122)"
-73.8914313,40.74684466,11377,"(-73.8914312997728, 40.7468446604193)"
-73.89071647,40.7431278,11377,"(-73.8907164704578, 40.7431277987353)"
-73.89087534,40.74310591,11377,"(-73.8908753412746, 40.743105905849)"
-73.89039918,40.74074748,11377,"(-73.8903991785681, 40.7407474787787)"
-73.89027618,40.74075829,11377,"(-73.8902761835967, 40.7407582866252)"
-73.89020388,40.74042714,11377,"(-73.8902038825592, 40.7404271432965)"
-73.89007302,40.74023494,11377,"(-73.8900730157528, 40.7402349435293)"
-73.88974488,40.73989083,11377,"(-73.889744877356, 40.7398908269189)"
-73.88965545,40.73956695,11377,"(-73.8896554471961, 40.7395669492105)"
-73.88974163,40.73911504,11377,"(-73.8897416314595, 40.7391150433546)"
-73.89013809,40.7391904,11377,"(-73.8901380941729, 40.7391903958417)"
-73.8886911,40.73655256,11377,"(-73.8886910973212, 40.7365525622992)"
-73.89138532,40.7360085,11377,"(-73.8913853179098, 40.7360085037688)"
-73.88932778,40.73578211,11377,"(-73.8893277843991, 40.7357821119697)"
-73.88852299,40.73453096,11377,"(-73.8885229858044, 40.7345309606392)"
-73.89175016,40.73448482,11377,"(-73.8917501613049, 40.7344848239577)"
-73.89213097,40.73368052,11377,"(-73.8921309673052, 40.7336805218626)"
-73.89595645,40.73350348,11377,"(-73.8959564506798, 40.7335034825377)"
-73.90006743,40.73365784,11377,"(-73.9000674331484, 40.7336578406761)"
-73.90002778,40.73433922,11377,"(-73.9000277770546, 40.7343392156998)"
-73.90071138,40.73435875,11377,"(-73.9007113821873, 40.7343587493312)"
-73.90510463,40.7290424,11377,"(-73.9051046323646, 40.7290423977082)"
-73.90573455,40.72851156,11377,"(-73.9057345481113, 40.7285115552663)"
-73.9085282,40.72984485,11377,"(-73.9085282010416, 40.7298448544976)"
-73.91161658,40.72994145,11377,"(-73.9116165833919, 40.7299414479491)"
-73.91804489,40.73168051,11377,"(-73.9180448911106, 40.7316805140808)"
-73.91973894,40.73250754,11377,"(-73.9197389351243, 40.7325075403247)"
-73.92277255,40.73479256,11377,"(-73.9227725540329, 40.734792562032)"
-73.9242086,40.73551951,11377,"(-73.9242085975085, 40.7355195121288)"
-73.92420296,40.73564181,11377,"(-73.9242029582329, 40.7356418082286)"
-73.92402158,40.73559569,11377,"(-73.9240215810462, 40.7355956925501)"
-73.92397157,40.7357838,11377,"(-73.9239715677859, 40.7357838027051)"
-73.92303957,40.74043615,11377,"(-73.9230395702654, 40.7404361544212)"
-73.92095629,40.74136181,11377,"(-73.9209562932594, 40.7413618132049)"
-73.91909862,40.74115516,11377,"(-73.9190986182979, 40.7411551598225)"
-73.91873498,40.74296952,11377,"(-73.9187349790595, 40.7429695243166)"
-73.91685961,40.7428409,11377,"(-73.9168596068165, 40.7428409008895)"
-73.91584692,40.74313852,11377,"(-73.9158469212762, 40.7431385178699)"
-73.91466836,40.74903429,11377,"(-73.9146683606366, 40.7490342932374)"
-73.91027153,40.74851722,11377,"(-73.9102715272297, 40.7485172201711)"
-73.91020126,40.74840559,11377,"(-73.9102012569647, 40.7484055890334)"
-73.90943892,40.75072776,11377,"(-73.9094389244278, 40.7507277559518)"
-73.90983513,40.75162031,11377,"(-73.9098351301926, 40.7516203091207)"
-73.91043345,40.75296793,11377,"(-73.9104334458213, 40.7529679330958)"
-73.91069115,40.75299693,11377,"(-73.9106911484627, 40.7529969277676)"
-73.91190089,40.75533426,11377,"(-73.9119008892479, 40.7553342551811)"
-73.91216836,40.75576353,11377,"(-73.9121683551181, 40.7557635287794)"
-73.91261087,40.75597097,11377,"(-73.9126108666024, 40.7559709672205)"
-73.91068363,40.758319,11377,"(-73.9106836325027, 40.758319004278)"
-73.90980288,40.75802403,11377,"(-73.9098028822872, 40.7580240337878)"
-73.90341709,40.76596275,11377,"(-73.9034170878459, 40.7659627486213)"
-73.98134107,40.75864532,10036,"(-73.9813410684477, 40.7586453238513)"
-73.97811606,40.75728445,10036,"(-73.9781160605814, 40.7572844526636)"
-73.98088709,40.75348101,10036,"(-73.9808870915703, 40.7534810096919)"
-73.98411755,40.75484207,10036,"(-73.9841175458257, 40.7548420713754)"
-73.98459583,40.75417696,10036,"(-73.9845958321268, 40.7541769600064)"
-73.992737,40.75760451,10036,"(-73.992737004889, 40.7576045092924)"
-73.99395968,40.75825277,10036,"(-73.9939596810631, 40.758252769648)"
-74.00170164,40.76138076,10036,"(-74.0017016422219, 40.7613807554298)"
-74.00116297,40.76202186,10036,"(-74.0011629724745, 40.7620218618527)"
-73.99939973,40.76337782,10036,"(-73.9993997277882, 40.7633778158237)"
-73.99894125,40.76387033,10036,"(-73.9989412490562, 40.7638703252747)"
-73.99773597,40.76555799,10036,"(-73.9977359731404, 40.765557990236)"
-73.83787312,40.75448002,11355,"(-73.8378731196388, 40.7544800202791)"
-73.83379575,40.75670328,11355,"(-73.8337957539526, 40.756703282703)"
-73.8336781,40.75632059,11355,"(-73.8336781033421, 40.7563205893392)"
-73.82946929,40.75819355,11355,"(-73.8294692879904, 40.7581935545704)"
-73.82962337,40.7585147,11355,"(-73.8296233679902, 40.7585146996875)"
-73.82942801,40.75860125,11355,"(-73.8294280149049, 40.7586012473477)"
-73.82596207,40.75931811,11355,"(-73.825962072209, 40.7593181137845)"
-73.81392001,40.76259465,11355,"(-73.813920007246, 40.7625946489471)"
-73.81399557,40.76277156,11355,"(-73.8139955733249, 40.7627715601809)"
-73.81259971,40.76315289,11355,"(-73.8125997118975, 40.7631528903491)"
-73.80935034,40.76288958,11355,"(-73.8093503389147, 40.7628895846075)"
-73.80926272,40.76251153,11355,"(-73.8092627242146, 40.762511529451)"
-73.80749327,40.76234307,11355,"(-73.8074932652499, 40.7623430741184)"
-73.8091347,40.7502687,11355,"(-73.8091347042808, 40.7502686995393)"
-73.80750598,40.75013661,11355,"(-73.8075059816449, 40.7501366113701)"
-73.8141617,40.7461386,11355,"(-73.8141617043293, 40.7461386017966)"
-73.81367361,40.74555588,11355,"(-73.8136736120338, 40.7455558847995)"
-73.81389549,40.74418396,11355,"(-73.8138954856628, 40.7441839619777)"
-73.81430884,40.7429738,11355,"(-73.8143088437405, 40.7429737987062)"
-73.81013261,40.74229508,11355,"(-73.8101326119041, 40.7422950820698)"
-73.81035512,40.73887139,11355,"(-73.8103551192008, 40.7388713863989)"
-73.81320839,40.73898668,11355,"(-73.8132083939493, 40.7389866807971)"
-73.8150963,40.73923376,11355,"(-73.8150962962076, 40.7392337627355)"
-73.81673891,40.73966516,11355,"(-73.816738914477, 40.739665155013)"
-73.82544204,40.74259918,11355,"(-73.825442037131, 40.7425991822321)"
-73.82535538,40.74217355,11355,"(-73.8253553788063, 40.7421735523761)"
-73.82753652,40.74259036,11355,"(-73.8275365235583, 40.7425903600009)"
-73.83516185,40.7433375,11355,"(-73.8351618502851, 40.7433375035814)"
-73.83760759,40.74323798,11355,"(-73.8376075856355, 40.7432379796656)"
-73.83716208,40.74452217,11355,"(-73.8371620798622, 40.7445221706851)"
-73.83488732,40.7474028,11355,"(-73.8348873220144, 40.7474028047381)"
-73.83462506,40.74878466,11355,"(-73.8346250596025, 40.7487846584535)"
-73.8347219,40.74957734,11355,"(-73.8347218989969, 40.7495773369588)"
-73.83507743,40.75035745,11355,"(-73.8350774319386, 40.7503574483874)"
-73.92245965,40.75742739,11101,"(-73.9224596523586, 40.7574273884094)"
-73.91467026,40.75378922,11101,"(-73.9146702556466, 40.7537892222822)"
-73.91468505,40.75366677,11101,"(-73.9146850512154, 40.753666774343)"
-73.91069115,40.75299693,11101,"(-73.9106911484627, 40.7529969277676)"
-73.91043345,40.75296793,11101,"(-73.9104334458213, 40.7529679330958)"
-73.90983513,40.75162031,11101,"(-73.9098351301926, 40.7516203091207)"
-73.91236266,40.75126552,11101,"(-73.9123626590911, 40.7512655162102)"
-73.91267864,40.75088538,11101,"(-73.9126786422165, 40.750885384136)"
-73.91531036,40.75056053,11101,"(-73.9153103571709, 40.7505605347031)"
-73.92523202,40.74861576,11101,"(-73.9252320207825, 40.7486157564637)"
-73.9276352,40.73659685,11101,"(-73.9276351964989, 40.7365968482156)"
-73.92814551,40.73668651,11101,"(-73.9281455110768, 40.7366865089528)"
-73.92994626,40.73753599,11101,"(-73.9299462588782, 40.7375359869355)"
-73.9316137,40.73682592,11101,"(-73.9316136970707, 40.7368259157339)"
-73.92593009,40.7357228,11101,"(-73.9259300937182, 40.7357227990294)"
